record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
lung-cancer-04-0312,Molecular monitoring for longitudinal plasma genotyping: study 312,"This study examines longitudinal plasma genotyping through ctDNA surveillance, longitudinal sampling, and residual disease. It also discusses links to co-mutation effect and selection logic, alongside real-world evidence and translational biomarker.",2022,ctDNA and monitoring,core,"Molecular monitoring for longitudinal plasma genotyping: study 312 [SEP] This study examines longitudinal plasma genotyping through ctDNA surveillance, longitudinal sampling, and residual disease. It also discusses links to co-mutation effect and selection logic, alongside real-world evidence and translational biomarker."
lung-cancer-01-0066,Resistance evolution in ALK-positive tumors: study 66,"This study examines ALK-positive tumors through CNS metastasis, acquired resistance, and targeted escape. It also discusses links to longitudinal sampling and ctDNA surveillance, alongside molecular profiling and translational biomarker.",2025,EGFR and ALK resistance,core,"Resistance evolution in ALK-positive tumors: study 66 [SEP] This study examines ALK-positive tumors through CNS metastasis, acquired resistance, and targeted escape. It also discusses links to longitudinal sampling and ctDNA surveillance, alongside molecular profiling and translational biomarker."
lung-cancer-x-0398,Integrated analysis of adaptive signaling with STK11 co-mutation: study 398,"This paper links SHP2 biology and feedback signaling to checkpoint response and tumor mutational burden. The framing emphasizes translational biomarker, clinical development, and early-phase trial across mixed translational contexts.",2021,KRAS development + Immunotherapy biomarkers,crossover,"Integrated analysis of adaptive signaling with STK11 co-mutation: study 398 [SEP] This paper links SHP2 biology and feedback signaling to checkpoint response and tumor mutational burden. The framing emphasizes translational biomarker, clinical development, and early-phase trial across mixed translational contexts."
lung-cancer-02-0391,KRAS pathway development in SHP2 combinations: study 391,"This study examines SHP2 combinations through development strategy, KRAS inhibitor, and SHP2 biology. It also discusses links to PD-L1 biomarker and co-mutation effect, alongside early-phase trial and patient stratification.",2021,KRAS development,core,"KRAS pathway development in SHP2 combinations: study 391 [SEP] This study examines SHP2 combinations through development strategy, KRAS inhibitor, and SHP2 biology. It also discusses links to PD-L1 biomarker and co-mutation effect, alongside early-phase trial and patient stratification."
lung-cancer-04-0268,Molecular monitoring for longitudinal plasma genotyping: study 268,"This study examines longitudinal plasma genotyping through plasma genotyping, molecular monitoring, and ctDNA surveillance. It also discusses links to acquired resistance and EGFR resistance, alongside early-phase trial and real-world evidence.",2020,ctDNA and monitoring,core,"Molecular monitoring for longitudinal plasma genotyping: study 268 [SEP] This study examines longitudinal plasma genotyping through plasma genotyping, molecular monitoring, and ctDNA surveillance. It also discusses links to acquired resistance and EGFR resistance, alongside early-phase trial and real-world evidence."
lung-cancer-04-0232,Molecular monitoring for longitudinal plasma genotyping: study 232,"This study examines longitudinal plasma genotyping through residual disease, longitudinal sampling, and plasma genotyping. It also discusses links to EGFR resistance and ALK progression, alongside real-world evidence and translational biomarker.",2020,ctDNA and monitoring,core,"Molecular monitoring for longitudinal plasma genotyping: study 232 [SEP] This study examines longitudinal plasma genotyping through residual disease, longitudinal sampling, and plasma genotyping. It also discusses links to EGFR resistance and ALK progression, alongside real-world evidence and translational biomarker."
lung-cancer-03-0377,Biomarker selection in PD-L1-high tumors: study 377,"This study examines PD-L1-high tumors through selection logic, immune exclusion, and PD-L1 biomarker. It also discusses links to acquired resistance and CNS metastasis, alongside dose optimization and clinical development.",2020,Immunotherapy biomarkers,core,"Biomarker selection in PD-L1-high tumors: study 377 [SEP] This study examines PD-L1-high tumors through selection logic, immune exclusion, and PD-L1 biomarker. It also discusses links to acquired resistance and CNS metastasis, alongside dose optimization and clinical development."
lung-cancer-01-0231,Resistance evolution in osimertinib escape: study 231,"This study examines osimertinib escape through EGFR resistance, targeted escape, and ALK progression. It also discusses links to longitudinal sampling and plasma genotyping, alongside real-world evidence and clinical development.",2022,EGFR and ALK resistance,core,"Resistance evolution in osimertinib escape: study 231 [SEP] This study examines osimertinib escape through EGFR resistance, targeted escape, and ALK progression. It also discusses links to longitudinal sampling and plasma genotyping, alongside real-world evidence and clinical development."
lung-cancer-02-0004,KRAS pathway development in pan-KRAS strategies: study 4,"This study examines pan-KRAS strategies through combination rationale, development strategy, and feedback signaling. It also discusses links to selection logic and PD-L1 biomarker, alongside validation cohort and mechanism of resistance.",2024,KRAS development,core,"KRAS pathway development in pan-KRAS strategies: study 4 [SEP] This study examines pan-KRAS strategies through combination rationale, development strategy, and feedback signaling. It also discusses links to selection logic and PD-L1 biomarker, alongside validation cohort and mechanism of resistance."
lung-cancer-x-0460,Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 460,"This paper links ctDNA surveillance and plasma genotyping to line-of-therapy shift and ALK progression. The framing emphasizes dose optimization, patient stratification, and real-world evidence across mixed translational contexts.",2023,ctDNA and monitoring + EGFR and ALK resistance,crossover,"Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 460 [SEP] This paper links ctDNA surveillance and plasma genotyping to line-of-therapy shift and ALK progression. The framing emphasizes dose optimization, patient stratification, and real-world evidence across mixed translational contexts."
lung-cancer-03-0351,Biomarker selection in STK11 co-mutation: study 351,"This study examines STK11 co-mutation through immune exclusion, checkpoint response, and co-mutation effect. It also discusses links to SHP2 biology and KRAS inhibitor, alongside dose optimization and clinical development.",2024,Immunotherapy biomarkers,core,"Biomarker selection in STK11 co-mutation: study 351 [SEP] This study examines STK11 co-mutation through immune exclusion, checkpoint response, and co-mutation effect. It also discusses links to SHP2 biology and KRAS inhibitor, alongside dose optimization and clinical development."
