record_id,title,abstract,year,seed_theme,record_type,text_for_embedding,original_cluster_id,cluster,probability,cluster_display,cluster_theme,pc1_plot,pc2_plot,pc1_cluster,pc2_cluster,pc3_cluster,pc4_cluster
cancer-immunotherapy-03-0112,Combination immunotherapy strategy in bispecific activation: study 112,"This study examines bispecific activation through adaptive resistance, treatment sequence, and synergy signal. It also discusses links to safety monitoring and clinical triage, alongside patient stratification and clinical development.",2025,Combination strategy,core,"Combination immunotherapy strategy in bispecific activation: study 112 [SEP] This study examines bispecific activation through adaptive resistance, treatment sequence, and synergy signal. It also discusses links to safety monitoring and clinical triage, alongside patient stratification and clinical development.",6,7,0.9921193550688524,Cluster 7,Combination strategy,-0.08159414095015549,-0.07378234137910665,-0.08159414095015549,-0.07378234137910665,-0.19781661485529578,0.24890660919854105
cancer-immunotherapy-r-0355,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade","This review connects predictive assay, myeloid state, vaccine strategy, and steroid management. It frames the field around patient stratification, translational biomarker, validation cohort, and molecular profiling.",2022,review-like mixed corpus,review,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade [SEP] This review connects predictive assay, myeloid state, vaccine strategy, and steroid management. It frames the field around patient stratification, translational biomarker, validation cohort, and molecular profiling.",0,1,0.9888756652127891,Cluster 1,Review hub: interferon-gamma signatures x tumor microenvironment,0.3581503504392589,-0.0067017262068728,0.3581503504392589,-0.0067017262068728,-0.10389402544613008,-0.07305356572812545
cancer-immunotherapy-04-0478,Management of immune-related myocarditis: study 478,"This study examines myocarditis through safety monitoring, immune-related adverse event, and clinical triage. It also discusses links to predictive assay and selection biomarker, alongside dose optimization and mechanism of resistance.",2020,Toxicity management,core,"Management of immune-related myocarditis: study 478 [SEP] This study examines myocarditis through safety monitoring, immune-related adverse event, and clinical triage. It also discusses links to predictive assay and selection biomarker, alongside dose optimization and mechanism of resistance.",11,12,0.9705294107696685,Cluster 12,Toxicity management,-0.23022355833064104,-0.033777829285524835,-0.23022355833064104,-0.033777829285524835,-0.16013487226607456,-0.14703307430215948
cancer-immunotherapy-03-0442,Combination immunotherapy strategy in radiotherapy priming: study 442,"This study examines radiotherapy priming through vaccine strategy, adaptive resistance, and priming effect. It also discusses links to clinical triage and safety monitoring, alongside translational biomarker and real-world evidence.",2025,Combination strategy,core,"Combination immunotherapy strategy in radiotherapy priming: study 442 [SEP] This study examines radiotherapy priming through vaccine strategy, adaptive resistance, and priming effect. It also discusses links to clinical triage and safety monitoring, alongside translational biomarker and real-world evidence.",3,4,0.9953220781754347,Cluster 4,Combination strategy,-0.09715145441562185,-0.04811829207176504,-0.09715145441562185,-0.04811829207176504,-0.19168141609469164,0.27247454845281754
cancer-immunotherapy-04-0390,Management of immune-related myocarditis: study 390,"This study examines myocarditis through toxicity grading, steroid management, and rechallenge strategy. It also discusses links to synergy signal and treatment sequence, alongside dose optimization and real-world evidence.",2022,Toxicity management,core,"Management of immune-related myocarditis: study 390 [SEP] This study examines myocarditis through toxicity grading, steroid management, and rechallenge strategy. It also discusses links to synergy signal and treatment sequence, alongside dose optimization and real-world evidence.",11,12,0.9610545470604595,Cluster 12,Toxicity management,-0.21417901314624965,-0.03545754012966996,-0.21417901314624965,-0.03545754012966996,-0.15846033909044097,-0.008231772878027122
cancer-immunotherapy-03-0007,Combination immunotherapy strategy in neoantigen vaccination: study 7,"This study examines neoantigen vaccination through synergy signal, treatment sequence, and priming effect. It also discusses links to safety monitoring and steroid management, alongside clinical development and real-world evidence.",2022,Combination strategy,core,"Combination immunotherapy strategy in neoantigen vaccination: study 7 [SEP] This study examines neoantigen vaccination through synergy signal, treatment sequence, and priming effect. It also discusses links to safety monitoring and steroid management, alongside clinical development and real-world evidence.",10,11,0.9305476091771264,Cluster 11,Combination strategy,-0.12874978459574768,0.06322569323146694,-0.12874978459574768,0.06322569323146694,-0.14075962087231345,0.3323930043118531
cancer-immunotherapy-04-0128,Management of immune-related endocrinopathies: study 128,"This study examines endocrinopathies through toxicity grading, rechallenge strategy, and steroid management. It also discusses links to tissue architecture and stromal barrier, alongside portfolio review and early-phase trial.",2024,Toxicity management,core,"Management of immune-related endocrinopathies: study 128 [SEP] This study examines endocrinopathies through toxicity grading, rechallenge strategy, and steroid management. It also discusses links to tissue architecture and stromal barrier, alongside portfolio review and early-phase trial.",13,14,0.9612192104163173,Cluster 14,Toxicity management,-0.1746366394568071,-0.036073405145138474,-0.1746366394568071,-0.036073405145138474,-0.09573982981710896,-0.07160660314339491
cancer-immunotherapy-04-0133,Management of immune-related colitis: study 133,"This study examines colitis through steroid management, immune-related adverse event, and toxicity grading. It also discusses links to response stratification and interferon signaling, alongside molecular profiling and patient stratification.",2023,Toxicity management,core,"Management of immune-related colitis: study 133 [SEP] This study examines colitis through steroid management, immune-related adverse event, and toxicity grading. It also discusses links to response stratification and interferon signaling, alongside molecular profiling and patient stratification.",13,14,1.0,Cluster 14,Toxicity management,-0.24396273025580212,0.003805005186709418,-0.24396273025580212,0.003805005186709418,-0.15719881952722234,-0.1600823336172984
cancer-immunotherapy-03-0075,Combination immunotherapy strategy in neoantigen vaccination: study 75,"This study examines neoantigen vaccination through vaccine strategy, combination regimen, and synergy signal. It also discusses links to tissue architecture and immune contexture, alongside molecular profiling and mechanism of resistance.",2024,Combination strategy,core,"Combination immunotherapy strategy in neoantigen vaccination: study 75 [SEP] This study examines neoantigen vaccination through vaccine strategy, combination regimen, and synergy signal. It also discusses links to tissue architecture and immune contexture, alongside molecular profiling and mechanism of resistance.",10,11,1.0,Cluster 11,Combination strategy,-0.11331755167769658,0.030105989498264357,-0.11331755167769658,0.030105989498264357,-0.051428317540004376,0.3402335042993869
cancer-immunotherapy-02-0079,Spatial and single-cell profiling of lymphocyte states: study 79,"This study examines lymphocyte states through stromal barrier, spatial atlas, and immune contexture. It also discusses links to vaccine strategy and synergy signal, alongside patient stratification and molecular profiling.",2021,Microenvironment profiling,core,"Spatial and single-cell profiling of lymphocyte states: study 79 [SEP] This study examines lymphocyte states through stromal barrier, spatial atlas, and immune contexture. It also discusses links to vaccine strategy and synergy signal, alongside patient stratification and molecular profiling.",8,9,0.9952700414596164,Cluster 9,Microenvironment profiling,-0.052308593885141814,-0.24710359731439174,-0.052308593885141814,-0.24710359731439174,0.26513923460854705,0.05992308302040133
